schema,method,represented_valid_test,invalid_test,valid_fnr,expected_invalid_forwards,invalid_forward_rate,backend_calls,backend_call_rate,flood_valid_share,flood_backend_call_rate,frontend_probes,saturation_attempts_per_sec,control
full_stable,Global Bloom,138390,1080,0.0,0.49532958852821707,0.0004586385078964973,138390.49532958854,0.9922599507391449,0.08,0.08042194742726477,11.0,814.9040140051537,LANL-status-outcome
full_stable,Hash partition,138390,1080,0.0,0.34761384799389716,0.0003218646740684233,138390.347613848,0.9922588916171793,0.08,0.08029611550014296,12.30925925925926,816.1810489135408,LANL-status-outcome
full_stable,Risk partition,138390,1080,0.0,0.35136851115962453,0.0003253412140366894,138390.35136851115,0.9922589185381169,0.08,0.08029931391691375,11.939814814814817,816.1485394557695,LANL-status-outcome
full_stable,TRAPS learned,138390,1080,0.0,0.00022717722339956744,2.103492809255254e-07,138390.00022717722,0.9922564008545007,0.08,0.08000019352133846,22.0,819.2001154985836,LANL-status-outcome
full_stable,Keyed tag,138390,1080,0.0,0.0164794921875,1.52587890625e-05,138390.0164794922,0.9922565173836108,0.08,0.0800140380859375,1.0,819.0583720096926,LANL-status-outcome
full_stable,Adaptive tag,138390,1080,0.0,2.5145709514617936e-07,2.328306436538698e-10,138390.00000025146,0.9922563992274429,0.08,0.0800000002142042,1.0,819.2020949639123,LANL-status-outcome
