seed,bits_per_key,method,raw_invalid_forward_rate,first_seen_invalid_forward_rate,backend_invocations,p95_queue_delay_ms,p99_queue_delay_ms,worker_utilization,cap_exhaustions,cap_violations,valid_rejects,memory_bits_per_key,probe_cost
2,12.0,No learned router,0.003134028105931708,0.003134028105931708,53155,1.4210854715202004e-14,0.0,0.22529968229166666,0,0,0,12.0,8.0
2,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53058,1.4210854715202004e-14,0.0,0.22488854375,0,0,0,12.0,8.0
2,12.0,No false-forward cap,0.0008806197898055633,0.0017612395796111266,50803,1.4210854715202004e-14,0.0,0.21533063229166668,3,2,0,12.0,9.868520376720353
2,12.0,No replay cache,0.0020720465642483843,0.0020720465642483843,52061,1.4210854715202004e-14,0.0,0.22066271770833334,0,0,0,12.0,9.868520376720353
2,12.0,Oracle allocation,0.0009655518848835106,0.0019311037697670212,50931,1.4210854715202004e-14,0.0,0.21587316562500003,0,0,0,12.0,9.68444165658235
3,12.0,TRAPS full,0.001010217101965002,0.002020434203930004,50991,1.4210854715202004e-14,0.0,0.21612747812500002,0,0,0,16.0,9.81852879480492
3,12.0,No learned router,0.003134028105931708,0.003134028105931708,53026,1.4210854715202004e-14,0.0,0.22475291041666667,0,0,0,12.0,8.0
3,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53104,1.4210854715202004e-14,0.0,0.22508351666666668,0,0,0,12.0,8.0
3,12.0,No false-forward cap,0.0008586845366702517,0.0017173690733405034,50914,1.4210854715202004e-14,0.0,0.21580111041666666,3,2,0,12.0,9.81852879480492
3,12.0,No replay cache,0.002020434203930004,0.002020434203930004,52029,1.4210854715202004e-14,0.0,0.22052708437500002,0,0,0,12.0,9.81852879480492
3,12.0,Oracle allocation,0.0009750397644877634,0.0019500795289755268,51019,1.4210854715202004e-14,0.0,0.21624615729166666,0,0,0,12.0,9.705106681332078
4,12.0,TRAPS full,0.0009686309099179338,0.0019372618198358676,50988,1.4210854715202004e-14,0.0,0.21611476250000003,0,0,0,16.0,10.114137863607679
4,12.0,No learned router,0.003134028105931708,0.003134028105931708,53100,1.4210854715202004e-14,0.0,0.2250665625,0,0,0,12.0,8.0
4,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53143,1.4210854715202004e-14,0.0,0.22524881979166667,0,0,0,12.0,8.0
4,12.0,No false-forward cap,0.0008233362734302438,0.0016466725468604875,50845,1.4210854715202004e-14,0.0,0.2155086510416667,3,2,0,12.0,10.114137863607679
4,12.0,No replay cache,0.0019372618198358676,0.0019372618198358676,51944,1.4210854715202004e-14,0.0,0.22016680833333335,0,0,0,12.0,10.114137863607679
4,12.0,Oracle allocation,0.0009346911096225006,0.0018693822192450012,50975,1.4210854715202004e-14,0.0,0.21605966145833333,0,0,0,12.0,9.874181322561814
5,12.0,TRAPS full,0.0010820215038510924,0.002164043007702185,51071,1.4210854715202004e-14,0.0,0.21646656145833335,0,0,0,16.0,9.680736572942937
5,12.0,No learned router,0.003134028105931708,0.003134028105931708,53173,1.4210854715202004e-14,0.0,0.22537597604166668,0,0,0,12.0,8.0
5,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53098,1.4210854715202004e-14,0.0,0.2250580854166667,0,0,0,12.0,8.0
5,12.0,No false-forward cap,0.0009197182782734285,0.001839436556546857,50925,1.4210854715202004e-14,0.0,0.21584773437500002,3,2,0,12.0,9.680736572942937
5,12.0,No replay cache,0.002164043007702185,0.002164043007702185,52147,1.4210854715202004e-14,0.0,0.22102723229166668,0,0,0,12.0,9.680736572942937
5,12.0,Oracle allocation,0.0010229999977772598,0.0020459999955545196,51031,1.4210854715202004e-14,0.0,0.21629701979166668,0,0,0,12.0,9.596815402379061
6,12.0,TRAPS full,0.0010656771129949772,0.0021313542259899544,51090,1.4210854715202004e-14,0.0,0.21654709375,0,0,0,16.0,9.728474509284439
6,12.0,No learned router,0.003134028105931708,0.003134028105931708,53237,1.4210854715202004e-14,0.0,0.22564724270833333,0,0,0,12.0,8.0
6,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53112,1.4210854715202004e-14,0.0,0.225117425,0,0,0,12.0,8.0
6,12.0,No false-forward cap,0.0009058255460457306,0.0018116510920914613,50899,1.4210854715202004e-14,0.0,0.21573753229166667,3,2,0,12.0,9.728474509284439
6,12.0,No replay cache,0.0021313542259899544,0.0021313542259899544,52096,1.4210854715202004e-14,0.0,0.2208110666666667,0,0,0,12.0,9.728474509284439
6,12.0,Oracle allocation,0.0010233462631820279,0.0020466925263640558,50970,1.4210854715202004e-14,0.0,0.21603846875000002,0,0,0,12.0,9.497999396604921
7,12.0,TRAPS full,0.0010728920798488163,0.0021457841596976327,51078,1.4210854715202004e-14,0.0,0.21649623125,0,0,0,16.0,9.689839228739528
7,12.0,No learned router,0.003134028105931708,0.003134028105931708,53106,1.4210854715202004e-14,0.0,0.22509199375000002,0,0,0,12.0,8.0
7,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53053,1.4210854715202004e-14,0.0,0.2248673510416667,0,0,0,12.0,8.0
7,12.0,No false-forward cap,0.0009119582678714939,0.0018239165357429878,50924,1.4210854715202004e-14,0.0,0.21584349583333334,3,2,0,12.0,9.689839228739528
7,12.0,No replay cache,0.0021457841596976327,0.0021457841596976327,52173,1.4210854715202004e-14,0.0,0.221137434375,0,0,0,12.0,9.689839228739528
7,12.0,Oracle allocation,0.0010286280979584527,0.0020572561959169055,51064,1.4210854715202004e-14,0.0,0.2164368916666667,0,0,0,12.0,9.505908389264121
8,12.0,TRAPS full,0.0010701274566782973,0.0021402549133565946,51073,1.4210854715202004e-14,0.0,0.2164750385416667,0,0,0,16.0,9.789037778586135
8,12.0,No learned router,0.003134028105931708,0.003134028105931708,53209,1.4210854715202004e-14,0.0,0.2255285635416667,0,0,0,12.0,8.0
8,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53104,1.4210854715202004e-14,0.0,0.22508351666666668,0,0,0,12.0,8.0
8,12.0,No false-forward cap,0.0009096083381765527,0.0018192166763531055,50923,1.4210854715202004e-14,0.0,0.2158392572916667,3,2,0,12.0,9.789037778586135
8,12.0,No replay cache,0.0021402549133565946,0.0021402549133565946,52158,1.4210854715202004e-14,0.0,0.22107385625,0,0,0,12.0,9.789037778586135
8,12.0,Oracle allocation,0.0009898332156545358,0.0019796664313090715,50999,1.4210854715202004e-14,0.0,0.21616138645833335,0,0,0,12.0,9.495172736191527
9,12.0,TRAPS full,0.0011172226445780229,0.0022344452891560457,51159,1.4210854715202004e-14,0.0,0.21683955312500003,0,0,0,16.0,9.859537325842549
9,12.0,No learned router,0.003134028105931708,0.003134028105931708,53235,1.4210854715202004e-14,0.0,0.22563876562500002,0,0,0,12.0,8.0
9,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53178,1.4210854715202004e-14,0.0,0.22539716875000002,0,0,0,12.0,8.0
9,12.0,No false-forward cap,0.0009496392478913194,0.0018992784957826388,50969,1.4210854715202004e-14,0.0,0.21603423020833337,3,2,0,12.0,9.859537325842549
9,12.0,No replay cache,0.0022344452891560457,0.0022344452891560457,52377,1.4210854715202004e-14,0.0,0.222002096875,0,0,0,12.0,9.859537325842549
9,12.0,Oracle allocation,0.0010154768975132694,0.002030953795026539,51073,1.4210854715202004e-14,0.0,0.2164750385416667,0,0,0,12.0,9.465893160201531
10,12.0,TRAPS full,0.0009854036913041289,0.0019708073826082578,51016,1.4210854715202004e-14,0.0,0.2162334416666667,0,0,0,16.0,9.709907658785516
10,12.0,No learned router,0.003134028105931708,0.003134028105931708,53095,1.4210854715202004e-14,0.0,0.2250453697916667,0,0,0,12.0,8.0
10,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53215,1.4210854715202004e-14,0.0,0.22555399479166668,0,0,0,12.0,8.0
10,12.0,No false-forward cap,0.0008375931376085095,0.001675186275217019,50833,1.4210854715202004e-14,0.0,0.2154577885416667,3,2,0,12.0,9.709907658785516
10,12.0,No replay cache,0.0019708073826082578,0.0019708073826082578,52059,1.4210854715202004e-14,0.0,0.22065424062500003,0,0,0,12.0,9.709907658785516
10,12.0,Oracle allocation,0.0009549762199293196,0.0019099524398586392,50977,1.4210854715202004e-14,0.0,0.21606813854166668,0,0,0,12.0,9.707030063627379
11,12.0,TRAPS full,0.0009781063078235265,0.001956212615647053,50996,1.4210854715202004e-14,0.0,0.21614867083333333,0,0,0,16.0,9.902486756277808
11,12.0,No learned router,0.003134028105931708,0.003134028105931708,53199,1.4210854715202004e-14,0.0,0.22548617812500002,0,0,0,12.0,8.0
11,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53171,1.4210854715202004e-14,0.0,0.22536749895833336,0,0,0,12.0,8.0
11,12.0,No false-forward cap,0.0008313903616499975,0.001662780723299995,50816,1.4210854715202004e-14,0.0,0.21538573333333336,3,2,0,12.0,9.902486756277808
11,12.0,No replay cache,0.001956212615647053,0.001956212615647053,51989,1.4210854715202004e-14,0.0,0.22035754270833335,0,0,0,12.0,9.902486756277808
11,12.0,Oracle allocation,0.0009575046089387001,0.0019150092178774002,50914,1.4210854715202004e-14,0.0,0.21580111041666666,0,0,0,12.0,9.549906388534037
12,12.0,TRAPS full,0.0009902313830486749,0.0019804627660973497,50994,1.4210854715202004e-14,0.0,0.21614019375000001,0,0,0,16.0,9.98775457731876
12,12.0,No learned router,0.003134028105931708,0.003134028105931708,53157,1.4210854715202004e-14,0.0,0.225308159375,0,0,0,12.0,8.0
12,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53061,1.4210854715202004e-14,0.0,0.224901259375,0,0,0,12.0,8.0
12,12.0,No false-forward cap,0.0008416966755913736,0.0016833933511827472,50869,1.4210854715202004e-14,0.0,0.2156103760416667,3,2,0,12.0,9.98775457731876
12,12.0,No replay cache,0.0019804627660973497,0.0019804627660973497,51936,1.4210854715202004e-14,0.0,0.2201329,0,0,0,12.0,9.98775457731876
12,12.0,Oracle allocation,0.0009387722166276079,0.0018775444332552159,51013,1.4210854715202004e-14,0.0,0.2162207260416667,0,0,0,12.0,9.591447013862204
13,12.0,TRAPS full,0.000981756571867008,0.001963513143734016,51009,1.4210854715202004e-14,0.0,0.21620377187500003,0,0,0,16.0,9.95968396378288
13,12.0,No learned router,0.003134028105931708,0.003134028105931708,53115,1.4210854715202004e-14,0.0,0.225130140625,0,0,0,12.0,8.0
13,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53159,1.4210854715202004e-14,0.0,0.22531663645833336,0,0,0,12.0,8.0
13,12.0,No false-forward cap,0.0008344930860869569,0.0016689861721739137,50860,1.4210854715202004e-14,0.0,0.21557222916666668,3,2,0,12.0,9.95968396378288
13,12.0,No replay cache,0.001963513143734016,0.001963513143734016,51943,1.4210854715202004e-14,0.0,0.22016256979166668,0,0,0,12.0,9.95968396378288
13,12.0,Oracle allocation,0.000934970079106953,0.001869940158213906,50911,1.4210854715202004e-14,0.0,0.21578839479166667,0,0,0,12.0,9.893533409279492
14,12.0,TRAPS full,0.0009853286944227777,0.0019706573888455554,51026,1.4210854715202004e-14,0.0,0.21627582708333334,0,0,0,16.0,9.84580613381776
14,12.0,No learned router,0.003134028105931708,0.003134028105931708,53127,1.4210854715202004e-14,0.0,0.22518100312500003,0,0,0,12.0,8.0
14,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53104,1.4210854715202004e-14,0.0,0.22508351666666668,0,0,0,12.0,8.0
14,12.0,No false-forward cap,0.000837529390259361,0.001675058780518722,50844,1.4210854715202004e-14,0.0,0.21550441250000002,3,2,0,12.0,9.84580613381776
14,12.0,No replay cache,0.0019706573888455554,0.0019706573888455554,52017,1.4210854715202004e-14,0.0,0.22047622187500002,0,0,0,12.0,9.84580613381776
14,12.0,Oracle allocation,0.0009599915026017993,0.0019199830052035985,50931,1.4210854715202004e-14,0.0,0.21587316562500003,0,0,0,12.0,9.780263031856231
15,12.0,TRAPS full,0.0010788831014385764,0.0021577662028771528,51052,1.4210854715202004e-14,0.0,0.2163860291666667,0,0,0,16.0,9.889483635049752
15,12.0,No learned router,0.003134028105931708,0.003134028105931708,53192,1.4210854715202004e-14,0.0,0.22545650833333336,0,0,0,12.0,8.0
15,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53112,1.4210854715202004e-14,0.0,0.225117425,0,0,0,12.0,8.0
15,12.0,No false-forward cap,0.0009170506362227899,0.0018341012724455799,50890,1.4210854715202004e-14,0.0,0.21569938541666667,3,2,0,12.0,9.889483635049752
15,12.0,No replay cache,0.0021577662028771528,0.0021577662028771528,52176,1.4210854715202004e-14,0.0,0.22115015000000002,0,0,0,12.0,9.889483635049752
15,12.0,Oracle allocation,0.001007904795575462,0.002015809591150924,51021,1.4210854715202004e-14,0.0,0.216254634375,0,0,0,12.0,9.31368318781184
16,12.0,TRAPS full,0.001022852404617978,0.002045704809235956,51055,1.4210854715202004e-14,0.0,0.21639874479166668,0,0,0,16.0,9.902763022348509
16,12.0,No learned router,0.003134028105931708,0.003134028105931708,53139,1.4210854715202004e-14,0.0,0.22523186562500003,0,0,0,12.0,8.0
16,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53055,1.4210854715202004e-14,0.0,0.22487582812500004,0,0,0,12.0,8.0
16,12.0,No false-forward cap,0.0008694245439252814,0.0017388490878505628,50848,1.4210854715202004e-14,0.0,0.21552136666666669,3,2,0,12.0,9.902763022348509
16,12.0,No replay cache,0.002045704809235956,0.002045704809235956,52066,1.4210854715202004e-14,0.0,0.22068391041666668,0,0,0,12.0,9.902763022348509
16,12.0,Oracle allocation,0.0009798842660243188,0.0019597685320486375,50935,1.4210854715202004e-14,0.0,0.21589011979166667,0,0,0,12.0,9.581732117837948
17,12.0,TRAPS full,0.0010232731009661117,0.0020465462019322233,51046,1.4210854715202004e-14,0.0,0.21636059791666667,0,0,0,16.0,9.978444981126469
17,12.0,No learned router,0.003134028105931708,0.003134028105931708,53228,1.4210854715202004e-14,0.0,0.22560909583333336,0,0,0,12.0,8.0
17,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53160,1.4210854715202004e-14,0.0,0.22532087500000003,0,0,0,12.0,8.0
17,12.0,No false-forward cap,0.0008697821358211949,0.0017395642716423899,50873,1.4210854715202004e-14,0.0,0.21562733020833336,3,2,0,12.0,9.978444981126469
17,12.0,No replay cache,0.0020465462019322233,0.0020465462019322233,52007,1.4210854715202004e-14,0.0,0.22043383645833334,0,0,0,12.0,9.978444981126469
17,12.0,Oracle allocation,0.0009590632551243239,0.0019181265102486478,51063,1.4210854715202004e-14,0.0,0.216432653125,0,0,0,12.0,9.693991545225806
18,12.0,TRAPS full,0.0010438442412617436,0.002087688482523487,50992,1.4210854715202004e-14,0.0,0.2161317166666667,0,0,0,16.0,9.726408988354775
18,12.0,No learned router,0.003134028105931708,0.003134028105931708,53147,1.4210854715202004e-14,0.0,0.22526577395833333,0,0,0,12.0,8.0
18,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53175,1.4210854715202004e-14,0.0,0.22538445312500002,0,0,0,12.0,8.0
18,12.0,No false-forward cap,0.000887267605072482,0.001774535210144964,50865,1.4210854715202004e-14,0.0,0.21559342187500002,3,2,0,12.0,9.726408988354775
18,12.0,No replay cache,0.002087688482523487,0.002087688482523487,52128,1.4210854715202004e-14,0.0,0.22094670000000002,0,0,0,12.0,9.726408988354775
18,12.0,Oracle allocation,0.001004222429579778,0.002008444859159556,51020,1.4210854715202004e-14,0.0,0.21625039583333336,0,0,0,12.0,9.449944380355172
19,12.0,TRAPS full,0.0011676224344326742,0.0023352448688653484,51184,1.4210854715202004e-14,0.0,0.2169455166666667,0,0,0,16.0,9.70885242462169
19,12.0,No learned router,0.003134028105931708,0.003134028105931708,53111,1.4210854715202004e-14,0.0,0.22511318645833334,0,0,0,12.0,8.0
19,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53155,1.4210854715202004e-14,0.0,0.22529968229166666,0,0,0,12.0,8.0
19,12.0,No false-forward cap,0.000992479069267773,0.001984958138535546,50974,1.4210854715202004e-14,0.0,0.21605542291666668,3,2,0,12.0,9.70885242462169
19,12.0,No replay cache,0.0023352448688653484,0.0023352448688653484,52360,1.4210854715202004e-14,0.0,0.2219300416666667,0,0,0,12.0,9.70885242462169
19,12.0,Oracle allocation,0.0010597625796295491,0.0021195251592590982,51090,1.4210854715202004e-14,0.0,0.21654709375,0,0,0,12.0,9.309026378354
20,12.0,TRAPS full,0.0011348883736709467,0.0022697767473418935,51134,1.4210854715202004e-14,0.0,0.21673358958333336,0,0,0,16.0,9.506096481016288
20,12.0,No learned router,0.003134028105931708,0.003134028105931708,53201,1.4210854715202004e-14,0.0,0.22549465520833334,0,0,0,12.0,8.0
20,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53117,1.4210854715202004e-14,0.0,0.22513861770833335,0,0,0,12.0,8.0
20,12.0,No false-forward cap,0.0009646551176203047,0.0019293102352406094,50987,1.4210854715202004e-14,0.0,0.21611052395833336,3,2,0,12.0,9.506096481016288
20,12.0,No replay cache,0.0022697767473418935,0.0022697767473418935,52306,1.4210854715202004e-14,0.0,0.22170116041666668,0,0,0,12.0,9.506096481016288
20,12.0,Oracle allocation,0.0011041060410574878,0.0022082120821149756,51102,1.4210854715202004e-14,0.0,0.21659795625000003,0,0,0,12.0,9.27215490795482
21,12.0,TRAPS full,0.0011017688473634042,0.0022035376947268084,51084,1.4210854715202004e-14,0.0,0.21652166250000002,0,0,0,16.0,9.817422680894332
21,12.0,No learned router,0.003134028105931708,0.003134028105931708,53090,1.4210854715202004e-14,0.0,0.22502417708333333,0,0,0,12.0,8.0
21,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53124,1.4210854715202004e-14,0.0,0.2251682875,0,0,0,12.0,8.0
21,12.0,No false-forward cap,0.0009365035202588936,0.0018730070405177871,50972,1.4210854715202004e-14,0.0,0.21604694583333334,3,2,0,12.0,9.817422680894332
21,12.0,No replay cache,0.0022035376947268084,0.0022035376947268084,52161,1.4210854715202004e-14,0.0,0.221086571875,0,0,0,12.0,9.817422680894332
21,12.0,Oracle allocation,0.001016831095914517,0.002033662191829034,51027,1.4210854715202004e-14,0.0,0.21628006562500002,0,0,0,12.0,9.563847786390006
22,12.0,TRAPS full,0.0010631265343238074,0.0021262530686476148,51034,1.4210854715202004e-14,0.0,0.2163097354166667,0,0,0,16.0,9.587140882455381
22,12.0,No learned router,0.003134028105931708,0.003134028105931708,53076,1.4210854715202004e-14,0.0,0.22496483750000001,0,0,0,12.0,8.0
22,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53107,1.4210854715202004e-14,0.0,0.22509623229166667,0,0,0,12.0,8.0
22,12.0,No false-forward cap,0.0009036575541752363,0.0018073151083504726,50900,1.4210854715202004e-14,0.0,0.21574177083333335,3,2,0,12.0,9.587140882455381
22,12.0,No replay cache,0.0021262530686476148,0.0021262530686476148,52146,1.4210854715202004e-14,0.0,0.22102299375,0,0,0,12.0,9.587140882455381
22,12.0,Oracle allocation,0.0010407537117589733,0.0020815074235179466,50998,1.4210854715202004e-14,0.0,0.21615714791666668,0,0,0,12.0,9.43942254657162
23,12.0,TRAPS full,0.0011410292547665733,0.0022820585095331466,51103,1.4210854715202004e-14,0.0,0.21660219479166667,0,0,0,16.0,9.6509955121221
23,12.0,No learned router,0.003134028105931708,0.003134028105931708,53058,1.4210854715202004e-14,0.0,0.22488854375,0,0,0,12.0,8.0
23,12.0,No region allocation,0.003134028105931708,0.003134028105931708,53216,1.4210854715202004e-14,0.0,0.22555823333333333,0,0,0,12.0,8.0
23,12.0,No false-forward cap,0.0009698748665515872,0.0019397497331031745,50912,1.4210854715202004e-14,0.0,0.21579263333333334,3,2,0,12.0,9.6509955121221
23,12.0,No replay cache,0.0022820585095331466,0.0022820585095331466,52256,1.4210854715202004e-14,0.0,0.22148923333333337,0,0,0,12.0,9.6509955121221
23,12.0,Oracle allocation,0.0010657588518230895,0.002131517703646179,51073,1.4210854715202004e-14,0.0,0.2164750385416667,0,0,0,12.0,9.33899908387006
24,12.0,TRAPS full,0.0011052956961196483,0.0022105913922392966,51161,1.4210854715202004e-14,0.0,0.21684803020833335,0,0,0,16.0,9.672759168513773
24,12.0,No learned router,0.003134028105931708,0.003134028105931708,53107,1.4210854715202004e-14,0.0,0.22509623229166667,0,0,0,12.0,8.0
