seed,bits_per_key,replay_fraction,occupancy_injection_fraction,method,raw_invalid_forward_rate,first_seen_invalid_forward_rate,valid_rejects
3,16.0,0.5,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
3,16.0,0.5,0.01,Risk partition,0.0004559542204292472,0.0004559542204292472,0
3,16.0,0.5,0.01,TRAPS learned,0.0004693669780565851,0.0004693669780565851,0
3,16.0,0.5,0.01,TRAPS+ReplayCache,0.00023468348902829254,0.0004693669780565851,0
3,16.0,0.5,0.01,Oracle AMQ,0.00034788935119381035,0.00034788935119381035,0
3,16.0,0.5,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
3,16.0,0.5,0.01,Adaptive tag,1.561572259581129e-05,1.561572259581129e-05,0
4,16.0,0.5,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
4,16.0,0.5,0.01,Risk partition,0.0004988385207782305,0.0004988385207782305,0
4,16.0,0.5,0.01,TRAPS learned,0.0006952534501879299,0.0006952534501879299,0
4,16.0,0.5,0.01,TRAPS+ReplayCache,0.00034762672509396493,0.0006952534501879299,0
4,16.0,0.5,0.01,Oracle AMQ,0.0003672588873390619,0.0003672588873390619,0
4,16.0,0.5,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
4,16.0,0.5,0.01,Adaptive tag,2.3130909329983887e-05,2.3130909329983887e-05,0
5,16.0,0.5,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
5,16.0,0.5,0.01,Risk partition,0.000456479440455202,0.000456479440455202,0
5,16.0,0.5,0.01,TRAPS learned,0.000540429131042381,0.000540429131042381,0
5,16.0,0.5,0.01,TRAPS+ReplayCache,0.0002702145655211905,0.000540429131042381,0
5,16.0,0.5,0.01,Oracle AMQ,0.0003726016139849982,0.0003726016139849982,0
5,16.0,0.5,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
5,16.0,0.5,0.01,Adaptive tag,1.7979942747561083e-05,1.7979942747561083e-05,0
6,16.0,0.5,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
6,16.0,0.5,0.01,Risk partition,0.0004635451278942636,0.0004635451278942636,0
6,16.0,0.5,0.01,TRAPS learned,0.0004922838465493825,0.0004922838465493825,0
6,16.0,0.5,0.01,TRAPS+ReplayCache,0.00024614192327469125,0.0004922838465493825,0
6,16.0,0.5,0.01,Oracle AMQ,0.00038000066768557916,0.00038000066768557916,0
6,16.0,0.5,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
6,16.0,0.5,0.01,Adaptive tag,1.637816110955152e-05,1.637816110955152e-05,0
7,16.0,0.5,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
7,16.0,0.5,0.01,Risk partition,0.0004950169116635516,0.0004950169116635516,0
7,16.0,0.5,0.01,TRAPS learned,0.0006826285364882363,0.0006826285364882363,0
7,16.0,0.5,0.01,TRAPS+ReplayCache,0.00034131426824411817,0.0006826285364882363,0
7,16.0,0.5,0.01,Oracle AMQ,0.0003805316747113326,0.0003805316747113326,0
7,16.0,0.5,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
7,16.0,0.5,0.01,Adaptive tag,2.2710881591887004e-05,2.2710881591887004e-05,0
8,16.0,0.5,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
8,16.0,0.5,0.01,Risk partition,0.0004829477025690143,0.0004829477025690143,0
8,16.0,0.5,0.01,TRAPS learned,0.0005219542747632606,0.0005219542747632606,0
8,16.0,0.5,0.01,TRAPS+ReplayCache,0.0002609771373816303,0.0005219542747632606,0
8,16.0,0.5,0.01,Oracle AMQ,0.0003762582796382715,0.0003762582796382715,0
8,16.0,0.5,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
8,16.0,0.5,0.01,Adaptive tag,1.7365288875133264e-05,1.7365288875133264e-05,0
9,16.0,0.5,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
9,16.0,0.5,0.01,Risk partition,0.00046241126308444954,0.00046241126308444954,0
9,16.0,0.5,0.01,TRAPS learned,0.0005223656593918711,0.0005223656593918711,0
9,16.0,0.5,0.01,TRAPS+ReplayCache,0.00026118282969593554,0.0005223656593918711,0
9,16.0,0.5,0.01,Oracle AMQ,0.0003788754932903876,0.0003788754932903876,0
9,16.0,0.5,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
9,16.0,0.5,0.01,Adaptive tag,1.7378975539387246e-05,1.7378975539387246e-05,0
0,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
0,16.0,0.5,0.05,Risk partition,0.0004957357596640685,0.0004957357596640685,0
0,16.0,0.5,0.05,TRAPS learned,0.0005748424648991256,0.0005748424648991256,0
0,16.0,0.5,0.05,TRAPS+ReplayCache,0.0002874212324495628,0.0005748424648991256,0
0,16.0,0.5,0.05,Oracle AMQ,0.00039142134255821474,0.00039142134255821474,0
0,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
0,16.0,0.5,0.05,Adaptive tag,1.9124865803991325e-05,1.9124865803991325e-05,0
1,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
1,16.0,0.5,0.05,Risk partition,0.0005205672862621413,0.0005205672862621413,0
1,16.0,0.5,0.05,TRAPS learned,0.0006191933012021737,0.0006191933012021737,0
1,16.0,0.5,0.05,TRAPS+ReplayCache,0.0003095966506010869,0.0006191933012021737,0
1,16.0,0.5,0.05,Oracle AMQ,0.00038120821862324664,0.00038120821862324664,0
1,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
1,16.0,0.5,0.05,Adaptive tag,2.0600407094663748e-05,2.0600407094663748e-05,0
2,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
2,16.0,0.5,0.05,Risk partition,0.0004828756438176108,0.0004828756438176108,0
2,16.0,0.5,0.05,TRAPS learned,0.0005725136511488022,0.0005725136511488022,0
2,16.0,0.5,0.05,TRAPS+ReplayCache,0.0002862568255744011,0.0005725136511488022,0
2,16.0,0.5,0.05,Oracle AMQ,0.00036825448879034624,0.00036825448879034624,0
2,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
2,16.0,0.5,0.05,Adaptive tag,1.9047386749855573e-05,1.9047386749855573e-05,0
3,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
3,16.0,0.5,0.05,Risk partition,0.00046555025247961275,0.00046555025247961275,0
3,16.0,0.5,0.05,TRAPS learned,0.0004806309410405463,0.0004806309410405463,0
3,16.0,0.5,0.05,TRAPS+ReplayCache,0.00024031547052027314,0.0004806309410405463,0
3,16.0,0.5,0.05,Oracle AMQ,0.00035598708860721715,0.00035598708860721715,0
3,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
3,16.0,0.5,0.05,Adaptive tag,1.5990471842158608e-05,1.5990471842158608e-05,0
4,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
4,16.0,0.5,0.05,Risk partition,0.0005076506849034352,0.0005076506849034352,0
4,16.0,0.5,0.05,TRAPS learned,0.0007074789895540526,0.0007074789895540526,0
4,16.0,0.5,0.05,TRAPS+ReplayCache,0.0003537394947770263,0.0007074789895540526,0
4,16.0,0.5,0.05,Oracle AMQ,0.00037413026513762667,0.00037413026513762667,0
4,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
4,16.0,0.5,0.05,Adaptive tag,2.3537649983354955e-05,2.3537649983354955e-05,0
5,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
5,16.0,0.5,0.05,Risk partition,0.0004627292025038664,0.0004627292025038664,0
5,16.0,0.5,0.05,TRAPS learned,0.0005485992516460539,0.0005485992516460539,0
5,16.0,0.5,0.05,TRAPS+ReplayCache,0.00027429962582302696,0.0005485992516460539,0
5,16.0,0.5,0.05,Oracle AMQ,0.0003789305232291723,0.0003789305232291723,0
5,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
5,16.0,0.5,0.05,Adaptive tag,1.8251760627569483e-05,1.8251760627569483e-05,0
6,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
6,16.0,0.5,0.05,Risk partition,0.0004691857003202924,0.0004691857003202924,0
6,16.0,0.5,0.05,TRAPS learned,0.0004992884945728721,0.0004992884945728721,0
6,16.0,0.5,0.05,TRAPS+ReplayCache,0.00024964424728643605,0.0004992884945728721,0
6,16.0,0.5,0.05,Oracle AMQ,0.0003857771313113024,0.0003857771313113024,0
6,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
6,16.0,0.5,0.05,Adaptive tag,1.6611204006751075e-05,1.6611204006751075e-05,0
7,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
7,16.0,0.5,0.05,Risk partition,0.0005020722929386298,0.0005020722929386298,0
7,16.0,0.5,0.05,TRAPS learned,0.0006936366346472914,0.0006936366346472914,0
7,16.0,0.5,0.05,TRAPS+ReplayCache,0.0003468183173236457,0.0006936366346472914,0
7,16.0,0.5,0.05,Oracle AMQ,0.0003864475220219822,0.0003864475220219822,0
7,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
7,16.0,0.5,0.05,Adaptive tag,2.307711827916102e-05,2.307711827916102e-05,0
8,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
8,16.0,0.5,0.05,Risk partition,0.00048816180097355525,0.00048816180097355525,0
8,16.0,0.5,0.05,TRAPS learned,0.0005290675005675705,0.0005290675005675705,0
8,16.0,0.5,0.05,TRAPS+ReplayCache,0.00026453375028378525,0.0005290675005675705,0
8,16.0,0.5,0.05,Oracle AMQ,0.00038226553659040006,0.00038226553659040006,0
8,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
8,16.0,0.5,0.05,Adaptive tag,1.7601944128089886e-05,1.7601944128089886e-05,0
9,16.0,0.5,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
9,16.0,0.5,0.05,Risk partition,0.0004680195336600203,0.0004680195336600203,0
9,16.0,0.5,0.05,TRAPS learned,0.0005299292797541049,0.0005299292797541049,0
9,16.0,0.5,0.05,TRAPS+ReplayCache,0.00026496463987705246,0.0005299292797541049,0
9,16.0,0.5,0.05,Oracle AMQ,0.00038488703466637707,0.00038488703466637707,0
9,16.0,0.5,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
9,16.0,0.5,0.05,Adaptive tag,1.7630615307241616e-05,1.7630615307241616e-05,0
0,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
0,16.0,0.9,0.0,Risk partition,0.0004882571812758508,0.0004882571812758508,0
0,16.0,0.9,0.0,TRAPS learned,0.0005649043167608859,0.0005649043167608859,0
0,16.0,0.9,0.0,TRAPS+ReplayCache,5.649043167608858e-05,0.0005649043167608859,0
0,16.0,0.9,0.0,Oracle AMQ,0.0003844055326205988,0.0003844055326205988,0
0,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
0,16.0,0.9,0.0,Adaptive tag,1.8794226087739e-05,1.8794226087739e-05,0
1,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
1,16.0,0.9,0.0,Risk partition,0.0005113406740718338,0.0005113406740718338,0
1,16.0,0.9,0.0,TRAPS learned,0.0006076446087500598,0.0006076446087500598,0
1,16.0,0.9,0.0,TRAPS+ReplayCache,6.076446087500596e-05,0.0006076446087500598,0
1,16.0,0.9,0.0,Oracle AMQ,0.00037351682023055194,0.00037351682023055194,0
1,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
1,16.0,0.9,0.0,Adaptive tag,2.0216184969742916e-05,2.0216184969742916e-05,0
2,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
2,16.0,0.9,0.0,Risk partition,0.0004742829675124989,0.0004742829675124989,0
2,16.0,0.9,0.0,TRAPS learned,0.0005585625685027517,0.0005585625685027517,0
2,16.0,0.9,0.0,TRAPS+ReplayCache,5.5856256850275154e-05,0.0005585625685027517,0
2,16.0,0.9,0.0,Oracle AMQ,0.000358800361704434,0.000358800361704434,0
2,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
2,16.0,0.9,0.0,Adaptive tag,1.8583237700823646e-05,1.8583237700823646e-05,0
3,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
3,16.0,0.9,0.0,Risk partition,0.00045349520449645346,0.00045349520449645346,0
3,16.0,0.9,0.0,TRAPS learned,0.0004664782147238265,0.0004664782147238265,0
3,16.0,0.9,0.0,TRAPS+ReplayCache,4.664782147238264e-05,0.0004664782147238265,0
3,16.0,0.9,0.0,Oracle AMQ,0.00034581935781615705,0.00034581935781615705,0
3,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
3,16.0,0.9,0.0,Adaptive tag,1.5519614158366272e-05,1.5519614158366272e-05,0
4,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
4,16.0,0.9,0.0,Risk partition,0.0004965789199574424,0.0004965789199574424,0
4,16.0,0.9,0.0,TRAPS learned,0.0006920899217067484,0.0006920899217067484,0
4,16.0,0.9,0.0,TRAPS+ReplayCache,6.920899217067482e-05,0.0006920899217067484,0
4,16.0,0.9,0.0,Oracle AMQ,0.0003655004277585183,0.0003655004277585183,0
4,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
4,16.0,0.9,0.0,Adaptive tag,2.3025659524403976e-05,2.3025659524403976e-05,0
5,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
5,16.0,0.9,0.0,Risk partition,0.000454877723746437,0.000454877723746437,0
5,16.0,0.9,0.0,TRAPS learned,0.000538321231641338,0.000538321231641338,0
5,16.0,0.9,0.0,TRAPS+ReplayCache,5.383212316413379e-05,0.000538321231641338,0
5,16.0,0.9,0.0,Oracle AMQ,0.0003709854594969971,0.0003709854594969971,0
5,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
5,16.0,0.9,0.0,Adaptive tag,1.7909813458869208e-05,1.7909813458869208e-05,0
6,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
6,16.0,0.9,0.0,Risk partition,0.0004621005783290992,0.0004621005783290992,0
6,16.0,0.9,0.0,TRAPS learned,0.000490483206582344,0.000490483206582344,0
6,16.0,0.9,0.0,TRAPS+ReplayCache,4.904832065823439e-05,0.000490483206582344,0
6,16.0,0.9,0.0,Oracle AMQ,0.0003785263047100771,0.0003785263047100771,0
6,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
6,16.0,0.9,0.0,Adaptive tag,1.6318254265792214e-05,1.6318254265792214e-05,0
7,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
7,16.0,0.9,0.0,Risk partition,0.0004932059609935221,0.0004932059609935221,0
7,16.0,0.9,0.0,TRAPS learned,0.0006798004064101596,0.0006798004064101596,0
7,16.0,0.9,0.0,TRAPS+ReplayCache,6.798004064101594e-05,0.0006798004064101596,0
7,16.0,0.9,0.0,Oracle AMQ,0.0003790180260949032,0.0003790180260949032,0
7,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
7,16.0,0.9,0.0,Adaptive tag,2.261679040774155e-05,2.261679040774155e-05,0
8,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
8,16.0,0.9,0.0,Risk partition,0.0004816056441834022,0.0004816056441834022,0
8,16.0,0.9,0.0,TRAPS learned,0.0005201146142847812,0.0005201146142847812,0
8,16.0,0.9,0.0,TRAPS+ReplayCache,5.20114614284781e-05,0.0005201146142847812,0
8,16.0,0.9,0.0,Oracle AMQ,0.0003747248142145928,0.0003747248142145928,0
8,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
8,16.0,0.9,0.0,Adaptive tag,1.7304083828665444e-05,1.7304083828665444e-05,0
9,16.0,0.9,0.0,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
9,16.0,0.9,0.0,Risk partition,0.00046097399180493803,0.00046097399180493803,0
9,16.0,0.9,0.0,TRAPS learned,0.0005204121230790418,0.0005204121230790418,0
9,16.0,0.9,0.0,TRAPS+ReplayCache,5.2041212307904166e-05,0.0005204121230790418,0
9,16.0,0.9,0.0,Oracle AMQ,0.0003773367582621764,0.0003773367582621764,0
9,16.0,0.9,0.0,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
9,16.0,0.9,0.0,Adaptive tag,1.7313981872239406e-05,1.7313981872239406e-05,0
0,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
0,16.0,0.9,0.01,Risk partition,0.0004897870416109677,0.0004897870416109677,0
0,16.0,0.9,0.01,TRAPS learned,0.0005669423730871328,0.0005669423730871328,0
0,16.0,0.9,0.01,TRAPS+ReplayCache,5.6694237308713265e-05,0.0005669423730871328,0
0,16.0,0.9,0.01,Oracle AMQ,0.000385836542738592,0.000385836542738592,0
0,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
0,16.0,0.9,0.01,Adaptive tag,1.8862031714707232e-05,1.8862031714707232e-05,0
1,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
1,16.0,0.9,0.01,Risk partition,0.0005132276452610794,0.0005132276452610794,0
1,16.0,0.9,0.01,TRAPS learned,0.0006100095807740403,0.0006100095807740403,0
1,16.0,0.9,0.01,TRAPS+ReplayCache,6.100095807740402e-05,0.0006100095807740403,0
1,16.0,0.9,0.01,Oracle AMQ,0.00037508070135866653,0.00037508070135866653,0
1,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
1,16.0,0.9,0.01,Adaptive tag,2.0294867000648147e-05,2.0294867000648147e-05,0
2,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
2,16.0,0.9,0.01,Risk partition,0.0004760400926255171,0.0004760400926255171,0
2,16.0,0.9,0.01,TRAPS learned,0.0005614269636977145,0.0005614269636977145,0
2,16.0,0.9,0.01,TRAPS+ReplayCache,5.6142696369771436e-05,0.0005614269636977145,0
2,16.0,0.9,0.01,Oracle AMQ,0.00036073157183640265,0.00036073157183640265,0
2,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
2,16.0,0.9,0.01,Adaptive tag,1.8678535416386276e-05,1.8678535416386276e-05,0
3,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
3,16.0,0.9,0.01,Risk partition,0.0004559542204292472,0.0004559542204292472,0
3,16.0,0.9,0.01,TRAPS learned,0.0004693669780565851,0.0004693669780565851,0
3,16.0,0.9,0.01,TRAPS+ReplayCache,4.69366978056585e-05,0.0004693669780565851,0
3,16.0,0.9,0.01,Oracle AMQ,0.00034788935119381035,0.00034788935119381035,0
3,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
3,16.0,0.9,0.01,Adaptive tag,1.561572259581129e-05,1.561572259581129e-05,0
4,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
4,16.0,0.9,0.01,Risk partition,0.0004988385207782305,0.0004988385207782305,0
4,16.0,0.9,0.01,TRAPS learned,0.0006952534501879299,0.0006952534501879299,0
4,16.0,0.9,0.01,TRAPS+ReplayCache,6.952534501879296e-05,0.0006952534501879299,0
4,16.0,0.9,0.01,Oracle AMQ,0.0003672588873390619,0.0003672588873390619,0
4,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
4,16.0,0.9,0.01,Adaptive tag,2.3130909329983887e-05,2.3130909329983887e-05,0
5,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
5,16.0,0.9,0.01,Risk partition,0.000456479440455202,0.000456479440455202,0
5,16.0,0.9,0.01,TRAPS learned,0.000540429131042381,0.000540429131042381,0
5,16.0,0.9,0.01,TRAPS+ReplayCache,5.404291310423808e-05,0.000540429131042381,0
5,16.0,0.9,0.01,Oracle AMQ,0.0003726016139849982,0.0003726016139849982,0
5,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
5,16.0,0.9,0.01,Adaptive tag,1.7979942747561083e-05,1.7979942747561083e-05,0
6,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
6,16.0,0.9,0.01,Risk partition,0.0004635451278942636,0.0004635451278942636,0
6,16.0,0.9,0.01,TRAPS learned,0.0004922838465493825,0.0004922838465493825,0
6,16.0,0.9,0.01,TRAPS+ReplayCache,4.922838465493824e-05,0.0004922838465493825,0
6,16.0,0.9,0.01,Oracle AMQ,0.00038000066768557916,0.00038000066768557916,0
6,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
6,16.0,0.9,0.01,Adaptive tag,1.637816110955152e-05,1.637816110955152e-05,0
7,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
7,16.0,0.9,0.01,Risk partition,0.0004950169116635516,0.0004950169116635516,0
7,16.0,0.9,0.01,TRAPS learned,0.0006826285364882363,0.0006826285364882363,0
7,16.0,0.9,0.01,TRAPS+ReplayCache,6.826285364882362e-05,0.0006826285364882363,0
7,16.0,0.9,0.01,Oracle AMQ,0.0003805316747113326,0.0003805316747113326,0
7,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
7,16.0,0.9,0.01,Adaptive tag,2.2710881591887004e-05,2.2710881591887004e-05,0
8,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
8,16.0,0.9,0.01,Risk partition,0.0004829477025690143,0.0004829477025690143,0
8,16.0,0.9,0.01,TRAPS learned,0.0005219542747632606,0.0005219542747632606,0
8,16.0,0.9,0.01,TRAPS+ReplayCache,5.219542747632604e-05,0.0005219542747632606,0
8,16.0,0.9,0.01,Oracle AMQ,0.0003762582796382715,0.0003762582796382715,0
8,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
8,16.0,0.9,0.01,Adaptive tag,1.7365288875133264e-05,1.7365288875133264e-05,0
9,16.0,0.9,0.01,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
9,16.0,0.9,0.01,Risk partition,0.00046241126308444954,0.00046241126308444954,0
9,16.0,0.9,0.01,TRAPS learned,0.0005223656593918711,0.0005223656593918711,0
9,16.0,0.9,0.01,TRAPS+ReplayCache,5.2236565939187094e-05,0.0005223656593918711,0
9,16.0,0.9,0.01,Oracle AMQ,0.0003788754932903876,0.0003788754932903876,0
9,16.0,0.9,0.01,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
9,16.0,0.9,0.01,Adaptive tag,1.7378975539387246e-05,1.7378975539387246e-05,0
0,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
0,16.0,0.9,0.05,Risk partition,0.0004957357596640685,0.0004957357596640685,0
0,16.0,0.9,0.05,TRAPS learned,0.0005748424648991256,0.0005748424648991256,0
0,16.0,0.9,0.05,TRAPS+ReplayCache,5.748424648991255e-05,0.0005748424648991256,0
0,16.0,0.9,0.05,Oracle AMQ,0.00039142134255821474,0.00039142134255821474,0
0,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
0,16.0,0.9,0.05,Adaptive tag,1.9124865803991325e-05,1.9124865803991325e-05,0
1,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
1,16.0,0.9,0.05,Risk partition,0.0005205672862621413,0.0005205672862621413,0
1,16.0,0.9,0.05,TRAPS learned,0.0006191933012021737,0.0006191933012021737,0
1,16.0,0.9,0.05,TRAPS+ReplayCache,6.191933012021736e-05,0.0006191933012021737,0
1,16.0,0.9,0.05,Oracle AMQ,0.00038120821862324664,0.00038120821862324664,0
1,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
1,16.0,0.9,0.05,Adaptive tag,2.0600407094663748e-05,2.0600407094663748e-05,0
2,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
2,16.0,0.9,0.05,Risk partition,0.0004828756438176108,0.0004828756438176108,0
2,16.0,0.9,0.05,TRAPS learned,0.0005725136511488022,0.0005725136511488022,0
2,16.0,0.9,0.05,TRAPS+ReplayCache,5.72513651148802e-05,0.0005725136511488022,0
2,16.0,0.9,0.05,Oracle AMQ,0.00036825448879034624,0.00036825448879034624,0
2,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
2,16.0,0.9,0.05,Adaptive tag,1.9047386749855573e-05,1.9047386749855573e-05,0
3,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
3,16.0,0.9,0.05,Risk partition,0.00046555025247961275,0.00046555025247961275,0
3,16.0,0.9,0.05,TRAPS learned,0.0004806309410405463,0.0004806309410405463,0
3,16.0,0.9,0.05,TRAPS+ReplayCache,4.806309410405462e-05,0.0004806309410405463,0
3,16.0,0.9,0.05,Oracle AMQ,0.00035598708860721715,0.00035598708860721715,0
3,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
3,16.0,0.9,0.05,Adaptive tag,1.5990471842158608e-05,1.5990471842158608e-05,0
4,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
4,16.0,0.9,0.05,Risk partition,0.0005076506849034352,0.0005076506849034352,0
4,16.0,0.9,0.05,TRAPS learned,0.0007074789895540526,0.0007074789895540526,0
4,16.0,0.9,0.05,TRAPS+ReplayCache,7.074789895540525e-05,0.0007074789895540526,0
4,16.0,0.9,0.05,Oracle AMQ,0.00037413026513762667,0.00037413026513762667,0
4,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
4,16.0,0.9,0.05,Adaptive tag,2.3537649983354955e-05,2.3537649983354955e-05,0
5,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
5,16.0,0.9,0.05,Risk partition,0.0004627292025038664,0.0004627292025038664,0
5,16.0,0.9,0.05,TRAPS learned,0.0005485992516460539,0.0005485992516460539,0
5,16.0,0.9,0.05,TRAPS+ReplayCache,5.485992516460538e-05,0.0005485992516460539,0
5,16.0,0.9,0.05,Oracle AMQ,0.0003789305232291723,0.0003789305232291723,0
5,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
5,16.0,0.9,0.05,Adaptive tag,1.8251760627569483e-05,1.8251760627569483e-05,0
6,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
6,16.0,0.9,0.05,Risk partition,0.0004691857003202924,0.0004691857003202924,0
6,16.0,0.9,0.05,TRAPS learned,0.0004992884945728721,0.0004992884945728721,0
6,16.0,0.9,0.05,TRAPS+ReplayCache,4.99288494572872e-05,0.0004992884945728721,0
6,16.0,0.9,0.05,Oracle AMQ,0.0003857771313113024,0.0003857771313113024,0
6,16.0,0.9,0.05,Peppered tag,1.52587890625e-05,1.52587890625e-05,0
6,16.0,0.9,0.05,Adaptive tag,1.6611204006751075e-05,1.6611204006751075e-05,0
7,16.0,0.9,0.05,Global Bloom,0.0004586385078964973,0.0004586385078964973,0
7,16.0,0.9,0.05,Risk partition,0.0005020722929386298,0.0005020722929386298,0
