seed,target_zipf_alpha,risk_shift,bits_per_key,method,first_seen_invalid_forward_rate,probe_cost,backend_reduction,amq_rank,valid_rejects
6,0.8,0.0,12.0,TRAPS learned,0.0021354432397471725,9.267417543900226,0.9071495970547753,1,0
6,0.8,0.0,12.0,Oracle AMQ,0.0021354432397471725,9.267417543900226,0.9071495970547753,2,0
6,0.8,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,0.8,0.0,12.0,Adaptive tag,0.00016635091632303959,1.0,0.9089396809851609,,0
7,0.8,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
7,0.8,0.0,12.0,Risk partition,0.0023235109645335034,9.067129202994217,0.9069786263958787,3,0
7,0.8,0.0,12.0,TRAPS learned,0.002076452546014092,9.53780794735642,0.907203224958169,1,0
7,0.8,0.0,12.0,Oracle AMQ,0.002076452546014092,9.53780794735642,0.907203224958169,2,0
7,0.8,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,0.8,0.0,12.0,Adaptive tag,0.0001617555443766556,1.0,0.9089438585960212,,0
8,0.8,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
8,0.8,0.0,12.0,Risk partition,0.002194481815151636,9.031260725583387,0.9070959256225894,3,0
8,0.8,0.0,12.0,TRAPS learned,0.002043381537649375,9.713000337557155,0.9072332895112278,1,0
8,0.8,0.0,12.0,Oracle AMQ,0.002043381537649375,9.713000337557155,0.9072332895112278,2,0
8,0.8,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,0.8,0.0,12.0,Adaptive tag,0.0001591793145603814,1.0,0.9089462006231269,,0
9,0.8,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
9,0.8,0.0,12.0,Risk partition,0.0023615952881534553,8.943062831730789,0.9069440042834969,3,0
9,0.8,0.0,12.0,TRAPS learned,0.00206358660678964,9.336268714817582,0.9072149212665549,1,0
9,0.8,0.0,12.0,Oracle AMQ,0.00206358660678964,9.336268714817582,0.9072149212665549,2,0
9,0.8,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,0.8,0.0,12.0,Adaptive tag,0.0001607532883861861,1.0,0.9089447697378308,,0
0,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
0,0.8,0.25,12.0,Risk partition,0.0026048649666536674,8.909093501524502,0.9067228500303148,3,0
0,0.8,0.25,12.0,TRAPS learned,0.002535787031770169,9.162706228277216,0.9067856481529362,2,0
0,0.8,0.25,12.0,Oracle AMQ,0.002474483585678316,9.157754999113447,0.9068413785584742,1,0
0,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,0.8,0.25,12.0,Adaptive tag,0.00019753767671436273,1.0,0.9089113293848051,,0
1,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
1,0.8,0.25,12.0,Risk partition,0.0027420825076425585,8.828382609326784,0.9065981068112341,3,0
1,0.8,0.25,12.0,TRAPS learned,0.0027418271910447352,8.9743272764367,0.9065983389172321,2,0
1,0.8,0.25,12.0,Oracle AMQ,0.002557784466084849,8.8954547816241,0.9067656504853774,1,0
1,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,0.8,0.25,12.0,Adaptive tag,0.0002135881943102914,1.0,0.9088967380051725,,0
2,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
2,0.8,0.25,12.0,Risk partition,0.0027061226295341002,8.841763846504916,0.9066307976095145,3,0
2,0.8,0.25,12.0,TRAPS learned,0.0026441004450455724,9.030206879718705,0.906687181413595,2,0
2,0.8,0.25,12.0,Oracle AMQ,0.00253805417943248,8.873475142221109,0.9067835871096068,1,0
2,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,0.8,0.25,12.0,Adaptive tag,0.00020597528592497917,1.0,0.9089036588309773,,0
3,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
3,0.8,0.25,12.0,Risk partition,0.00267074559220602,8.881150531860921,0.90666295855254,3,0
3,0.8,0.25,12.0,TRAPS learned,0.002600195246669056,9.281675157072334,0.9067270952303008,2,0
3,0.8,0.25,12.0,Oracle AMQ,0.0024484659482675248,9.223662936803507,0.9068650309561205,1,0
3,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,0.8,0.25,12.0,Adaptive tag,0.00020255507327528914,1.0,0.9089067681152043,,0
4,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
4,0.8,0.25,12.0,Risk partition,0.002638030691188703,9.225751419985883,0.9066926993716466,3,0
4,0.8,0.25,12.0,TRAPS learned,0.002631202486006684,9.27531472439678,0.906698906830903,2,0
4,0.8,0.25,12.0,Oracle AMQ,0.0024258907417079277,8.848614264742785,0.9068855538711746,1,0
4,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,0.8,0.25,12.0,Adaptive tag,0.00020497053559264544,1.0,0.9089045722403704,,0
5,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
5,0.8,0.25,12.0,Risk partition,0.002696499202967696,9.37836956296277,0.9066395461791202,3,0
5,0.8,0.25,12.0,TRAPS learned,0.0026543568067292946,9.369534633536613,0.9066778574484279,2,0
5,0.8,0.25,12.0,Oracle AMQ,0.002403465718443946,9.230732485679255,0.90690594025596,1,0
5,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,0.8,0.25,12.0,Adaptive tag,0.0002067742559619585,1.0,0.90890293249458,,0
6,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
6,0.8,0.25,12.0,Risk partition,0.0027786984313990662,8.78605487585256,0.906564819607819,3,0
6,0.8,0.25,12.0,TRAPS learned,0.0026972213457961973,9.125262097155467,0.9066388896856399,2,0
6,0.8,0.25,12.0,Oracle AMQ,0.002537459072081365,8.90996135208314,0.9067841281162896,1,0
6,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,0.8,0.25,12.0,Adaptive tag,0.00021011340130603587,1.0,0.9088998969079036,,0
7,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
7,0.8,0.25,12.0,Risk partition,0.0027508206317819884,8.80741388474885,0.9065901630620163,2,0
7,0.8,0.25,12.0,TRAPS learned,0.0027892821394391795,9.050302719428334,0.9065551980550552,3,0
7,0.8,0.25,12.0,Oracle AMQ,0.00263064471915491,8.868743412170314,0.9066994138916773,1,0
7,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,0.8,0.25,12.0,Adaptive tag,0.00021728493230011205,1.0,0.9088933773342727,,0
8,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
8,0.8,0.25,12.0,Risk partition,0.002726274611797517,8.802641330948486,0.9066124776256386,2,0
8,0.8,0.25,12.0,TRAPS learned,0.0027715977715697467,9.05039742511103,0.9065712747531184,3,0
8,0.8,0.25,12.0,Oracle AMQ,0.0025775290581564816,8.859769697745254,0.9067477008562214,1,0
8,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,0.8,0.25,12.0,Adaptive tag,0.00021590732097103614,1.0,0.9088946297082081,,0
9,0.8,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
9,0.8,0.25,12.0,Risk partition,0.0026177230975471086,9.052103908020946,0.9067111608204117,2,0
9,0.8,0.25,12.0,TRAPS learned,0.002820112493738334,9.376183806687948,0.9065271704602379,3,0
9,0.8,0.25,12.0,Oracle AMQ,0.0024048072884399717,8.984983116427507,0.9069047206468728,1,0
9,0.8,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,0.8,0.25,12.0,Adaptive tag,0.00021968661528225244,1.0,0.9088911939861071,,0
0,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
0,0.8,0.5,12.0,Risk partition,0.003076917717887463,9.05936664406084,0.9062937111655569,2,0
0,0.8,0.5,12.0,TRAPS learned,0.003214541532049648,9.133623441265174,0.9061685986072276,5,0
0,0.8,0.5,12.0,Oracle AMQ,0.002655819918441721,8.878696449298353,0.9066765273468712,1,0
0,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,0.8,0.5,12.0,Adaptive tag,0.0002504126166698006,1.0,0.9088632612575729,,0
1,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
1,0.8,0.5,12.0,Risk partition,0.003006117940371567,8.925703044355895,0.9063580745996622,2,0
1,0.8,0.5,12.0,TRAPS learned,0.0033926004364356393,8.977582301074595,0.9060067268759676,5,0
1,0.8,0.5,12.0,Oracle AMQ,0.0026847277057841963,8.943631610807834,0.9066502475401962,1,0
1,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,0.8,0.5,12.0,Adaptive tag,0.00026428339597817227,1.0,0.9088506514582017,,0
2,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
2,0.8,0.5,12.0,Risk partition,0.003047114071734893,8.700646504759378,0.9063208053893319,2,0
2,0.8,0.5,12.0,TRAPS learned,0.0032967417380628315,9.046348623811205,0.9060938711472156,5,0
2,0.8,0.5,12.0,Oracle AMQ,0.0027367044298063697,8.68289463790817,0.9066029959729033,1,0
2,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,0.8,0.5,12.0,Adaptive tag,0.0002568160084049308,1.0,0.9088574399923591,,0
3,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,3,0
3,0.8,0.5,12.0,Risk partition,0.003059805433450211,9.08813976291718,0.9063092677877725,2,0
3,0.8,0.5,12.0,TRAPS learned,0.0033657700796162707,9.14130905876669,0.9060311181094398,5,0
3,0.8,0.5,12.0,Oracle AMQ,0.002518988852762112,8.959174883939006,0.9068009192247617,1,0
3,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,0.8,0.5,12.0,Adaptive tag,0.0002621933125898145,1.0,0.9088525515340092,,0
4,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
4,0.8,0.5,12.0,Risk partition,0.0035181858332255724,8.607648788631494,0.9058925583334313,4,0
4,0.8,0.5,12.0,TRAPS learned,0.0035823005660419733,8.840579548483774,0.9058342722126891,5,0
4,0.8,0.5,12.0,Oracle AMQ,0.0028062599137736815,8.660513659840916,0.9065397637147512,1,0
4,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,0.8,0.5,12.0,Adaptive tag,0.000279061026120357,1.0,0.9088372172489815,,0
5,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
5,0.8,0.5,12.0,Risk partition,0.0032373349216636782,8.704973106825296,0.9061478773439421,4,0
5,0.8,0.5,12.0,TRAPS learned,0.0033750748274611626,8.883064640598683,0.9060226592477626,5,0
5,0.8,0.5,12.0,Oracle AMQ,0.0028067500342264747,8.693928674007928,0.9065393181507032,1,0
5,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,0.8,0.5,12.0,Adaptive tag,0.0002629181519586826,1.0,0.9088518925891285,,0
6,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
6,0.8,0.5,12.0,Risk partition,0.003145038113042518,8.721259517208932,0.9062317835335977,4,0
6,0.8,0.5,12.0,TRAPS learned,0.003264849908800614,9.054747007367633,0.9061228637192722,5,0
6,0.8,0.5,12.0,Oracle AMQ,0.00262869261332641,8.689977897041963,0.9067011885333396,1,0
6,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,0.8,0.5,12.0,Adaptive tag,0.0002543316365788662,1.0,0.908859698512201,,0
7,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
7,0.8,0.5,12.0,Risk partition,0.002946224724272151,8.759052461142996,0.9064125229779344,3,0
7,0.8,0.5,12.0,TRAPS learned,0.0029042399347672387,9.016160180378254,0.9064506909683934,2,0
7,0.8,0.5,12.0,Oracle AMQ,0.0025829049728484524,8.922362549545188,0.9067428136610469,1,0
7,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,0.8,0.5,12.0,Adaptive tag,0.0002262401385239792,1.0,0.9088852362377055,,0
8,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
8,0.8,0.5,12.0,Risk partition,0.00300304857895837,8.662724938980954,0.9063608649282197,3,0
8,0.8,0.5,12.0,TRAPS learned,0.002977043103621493,8.874545698059986,0.906384506269435,2,0
8,0.8,0.5,12.0,Oracle AMQ,0.0027373259932766867,8.638255324949023,0.906602430915203,1,0
8,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,0.8,0.5,12.0,Adaptive tag,0.0002319115015575196,1.0,0.9088800804531295,,0
9,0.8,0.5,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
9,0.8,0.5,12.0,Risk partition,0.0029237052381784227,9.05213937573824,0.9064329952380197,2,0
9,0.8,0.5,12.0,TRAPS learned,0.0029279235307218716,9.154823177063182,0.9064291604266165,3,0
9,0.8,0.5,12.0,Oracle AMQ,0.0025798415568640235,8.77815304234121,0.9067455985846691,1,0
9,0.8,0.5,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,0.8,0.5,12.0,Adaptive tag,0.0002280850894060939,1.0,0.9088835590096308,,0
0,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
0,0.8,0.75,12.0,Risk partition,0.003422201793872818,8.53706295394652,0.9059798165510247,4,0
0,0.8,0.75,12.0,TRAPS learned,0.003549945600879243,8.722082199759331,0.9058636858173825,5,0
0,0.8,0.75,12.0,Oracle AMQ,0.0028854456706155773,8.40955332101844,0.9064677766630768,1,0
0,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,0.8,0.75,12.0,Adaptive tag,0.0002765405760319445,1.0,0.9088395085672437,,0
1,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
1,0.8,0.75,12.0,Risk partition,0.0037016103956263747,8.50430729599588,0.9057258087312487,4,0
1,0.8,0.75,12.0,TRAPS learned,0.004155610086391632,8.617496170520091,0.905313081739644,5,0
1,0.8,0.75,12.0,Oracle AMQ,0.0028901389113654558,8.566341839624178,0.9064635100805769,1,0
1,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,0.8,0.75,12.0,Adaptive tag,0.0003237218076722843,1.0,0.9087966165384798,,0
2,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
2,0.8,0.75,12.0,Risk partition,0.0036804215064493717,8.757139560559207,0.9057450713577733,5,0
2,0.8,0.75,12.0,TRAPS learned,0.003543103663422277,8.715937942898858,0.9058699057605252,4,0
2,0.8,0.75,12.0,Oracle AMQ,0.002762622088343439,8.707052185025635,0.9065794344651423,1,0
2,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,0.8,0.75,12.0,Adaptive tag,0.0002760075894630646,1.0,0.9088399931004881,,0
3,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
3,0.8,0.75,12.0,Risk partition,0.003610466467191252,8.547272937476475,0.905808666848008,4,0
3,0.8,0.75,12.0,TRAPS learned,0.003828365114460484,8.569917860031365,0.9056105771686723,5,0
3,0.8,0.75,12.0,Oracle AMQ,0.002789966669080616,8.682546886026124,0.9065545757553812,1,0
3,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,0.8,0.75,12.0,Adaptive tag,0.00029822944153039634,1.0,0.9088197914167906,,0
4,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
4,0.8,0.75,12.0,Risk partition,0.0034074722408662613,8.812169485195653,0.905993207053758,4,0
4,0.8,0.75,12.0,TRAPS learned,0.0037430818297726205,8.853964405328693,0.9056881074274794,5,0
4,0.8,0.75,12.0,Oracle AMQ,0.0026771101286725153,8.730127818262993,0.9066571726102977,1,0
4,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,0.8,0.75,12.0,Adaptive tag,0.00029158587812828766,1.0,0.9088258310198833,,0
5,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
5,0.8,0.75,12.0,Risk partition,0.003920081176089769,8.50505789572042,0.9055271989308274,4,0
5,0.8,0.75,12.0,TRAPS learned,0.004250820296872371,8.729768649233828,0.9052265270028433,5,0
5,0.8,0.75,12.0,Oracle AMQ,0.0029394103865903673,8.458515134345488,0.9064187178303724,1,0
5,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,0.8,0.75,12.0,Adaptive tag,0.0003311386780727614,1.0,0.9087898739290248,,0
6,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
6,0.8,0.75,12.0,Risk partition,0.0032913044612708103,8.609730246200565,0.9060988141261175,4,0
6,0.8,0.75,12.0,TRAPS learned,0.003356794541365834,8.629762186365596,0.9060392776896674,5,0
6,0.8,0.75,12.0,Oracle AMQ,0.0027443137843155534,8.683668463826518,0.9065960783778949,1,0
6,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,0.8,0.75,12.0,Adaptive tag,0.0002614941186310794,1.0,0.9088531871648808,,0
7,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
7,0.8,0.75,12.0,Risk partition,0.0035194392185489832,8.566210427663663,0.9058914188922282,4,0
7,0.8,0.75,12.0,TRAPS learned,0.004048038190115805,8.905586675811445,0.905410874372622,5,0
7,0.8,0.75,12.0,Oracle AMQ,0.0028295870114897047,8.512102524037871,0.906518557262282,1,0
7,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,0.8,0.75,12.0,Adaptive tag,0.0003153419625970249,1.0,0.9088042345794572,,0
8,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
8,0.8,0.75,12.0,Risk partition,0.00352690228475461,8.515120742136865,0.9058846342865867,4,0
8,0.8,0.75,12.0,TRAPS learned,0.0036066965773152247,8.851188771600414,0.9058120940206226,5,0
8,0.8,0.75,12.0,Oracle AMQ,0.0028713800319828814,8.671252633610766,0.9064805636072882,1,0
8,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,0.8,0.75,12.0,Adaptive tag,0.00028096147411840993,1.0,0.9088354895689833,,0
9,0.8,0.75,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,2,0
9,0.8,0.75,12.0,Risk partition,0.0034504986173626412,8.551642257592901,0.905954092166034,5,0
9,0.8,0.75,12.0,TRAPS learned,0.0034130242630657655,8.880114319609621,0.9059881597608493,4,0
9,0.8,0.75,12.0,Oracle AMQ,0.0027254788929387415,8.795151413085271,0.9066132010064193,1,0
9,0.8,0.75,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,0.8,0.75,12.0,Adaptive tag,0.0002658744110009579,1.0,0.9088492050809083,,0
0,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
0,1.2,0.0,12.0,Risk partition,0.0019226031485781198,9.59576945620912,0.9073430880467471,3,0
0,1.2,0.0,12.0,TRAPS learned,0.0017031567655494643,9.706273695656495,0.9075425847585914,2,0
0,1.2,0.0,12.0,Oracle AMQ,0.001703156765549464,9.706273695656495,0.9075425847585914,1,0
0,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,1.2,0.0,12.0,Adaptive tag,0.00013267582266643705,1.0,0.9089702947066669,,0
1,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
1,1.2,0.0,12.0,Risk partition,0.00211633737036925,9.292718792032659,0.907166966026937,3,0
1,1.2,0.0,12.0,TRAPS learned,0.0019631132412531774,9.493995087512152,0.9073062606897698,1,0
1,1.2,0.0,12.0,Oracle AMQ,0.0019631132412531774,9.493995087512152,0.9073062606897698,2,0
1,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,1.2,0.0,12.0,Adaptive tag,0.00015292641848304157,1.0,0.9089518850741063,,0
2,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
2,1.2,0.0,12.0,Risk partition,0.001891028990855033,9.951254940497325,0.9073717918264954,3,0
2,1.2,0.0,12.0,TRAPS learned,0.0016610790146655314,10.070578319551188,0.907580837259395,1,0
2,1.2,0.0,12.0,Oracle AMQ,0.0016610790146655314,10.070578319551188,0.907580837259395,2,0
2,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,1.2,0.0,12.0,Adaptive tag,0.00012939796808052764,1.0,0.9089732745744723,,0
3,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
3,1.2,0.0,12.0,Risk partition,0.0018573893443532981,9.71808866488638,0.9074023733233152,3,0
3,1.2,0.0,12.0,TRAPS learned,0.001669308835116919,10.120749540428946,0.9075733556044392,1,0
3,1.2,0.0,12.0,Oracle AMQ,0.001669308835116919,10.120749540428946,0.9075733556044392,2,0
3,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
3,1.2,0.0,12.0,Adaptive tag,0.00013003907066184671,1.0,0.9089726917539438,,0
4,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
4,1.2,0.0,12.0,Risk partition,0.002005533543452538,9.58848413619307,0.9072676967786795,3,0
4,1.2,0.0,12.0,TRAPS learned,0.001732958694418911,9.769937731303543,0.9075154920959828,1,0
4,1.2,0.0,12.0,Oracle AMQ,0.001732958694418911,9.769937731303543,0.9075154920959828,2,0
4,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
4,1.2,0.0,12.0,Adaptive tag,0.0001349973913615681,1.0,0.9089681841896713,,0
5,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
5,1.2,0.0,12.0,Risk partition,0.0018937133460450225,9.692146477618643,0.9073693515035954,3,0
5,1.2,0.0,12.0,TRAPS learned,0.0015797599579525658,9.805362525802504,0.9076547636745885,1,0
5,1.2,0.0,12.0,Oracle AMQ,0.0015797599579525658,9.805362525802504,0.9076547636745885,2,0
5,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
5,1.2,0.0,12.0,Adaptive tag,0.0001230632178296481,1.0,0.9089790334383366,,0
6,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
6,1.2,0.0,12.0,Risk partition,0.0017986836070694127,9.936333308607777,0.9074557421753915,3,0
6,1.2,0.0,12.0,TRAPS learned,0.0016554545270122572,10.026906440798772,0.9075859504299888,1,0
6,1.2,0.0,12.0,Oracle AMQ,0.0016554545270122572,10.026906440798772,0.9075859504299888,2,0
6,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
6,1.2,0.0,12.0,Adaptive tag,0.0001289598207874716,1.0,0.9089736728901932,,0
7,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
7,1.2,0.0,12.0,Risk partition,0.002025292950178905,9.408626333416752,0.9072497336816555,3,0
7,1.2,0.0,12.0,TRAPS learned,0.0018558502984829346,9.655923723823372,0.9074037724559246,1,0
7,1.2,0.0,12.0,Oracle AMQ,0.0018558502984829346,9.655923723823372,0.9074037724559246,2,0
7,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
7,1.2,0.0,12.0,Adaptive tag,0.0001445706408696559,1.0,0.908959481235573,,0
8,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
8,1.2,0.0,12.0,Risk partition,0.0019159973862103762,9.597306021833308,0.9073490932852633,3,0
8,1.2,0.0,12.0,TRAPS learned,0.0015845303795775484,10.080150312401067,0.9076504269276567,1,0
8,1.2,0.0,12.0,Oracle AMQ,0.0015845303795775484,10.080150312401067,0.9076504269276567,2,0
8,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
8,1.2,0.0,12.0,Adaptive tag,0.00012343483342391564,1.0,0.9089786956059782,,0
9,1.2,0.0,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
9,1.2,0.0,12.0,Risk partition,0.0017111316396748403,9.938411484207691,0.9075353348730228,3,0
9,1.2,0.0,12.0,TRAPS learned,0.0015482138266787154,10.165460017247312,0.9076834419757466,1,0
9,1.2,0.0,12.0,Oracle AMQ,0.0015482138266787154,10.165460017247312,0.9076834419757466,2,0
9,1.2,0.0,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
9,1.2,0.0,12.0,Adaptive tag,0.0001206057758587377,1.0,0.9089812674764921,,0
0,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
0,1.2,0.25,12.0,Risk partition,0.0024604695128020325,9.716306443560986,0.9068541186247254,2,0
0,1.2,0.25,12.0,TRAPS learned,0.0027577452245560975,9.559183314279636,0.9065838679776763,3,0
0,1.2,0.25,12.0,Oracle AMQ,0.0022542950099737153,9.3293289944787,0.907041549990933,1,0
0,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
0,1.2,0.25,12.0,Adaptive tag,0.00021482820828555856,1.0,0.9088956107197403,,0
1,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
1,1.2,0.25,12.0,Risk partition,0.002221842314391087,9.77539930745861,0.9070710524414627,2,0
1,1.2,0.25,12.0,TRAPS learned,0.002281950160792086,10.033847133063711,0.9070164089447345,3,0
1,1.2,0.25,12.0,Oracle AMQ,0.0020026520263363443,9.54158869002524,0.9072703163396942,1,0
1,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
1,1.2,0.25,12.0,Adaptive tag,0.0001777637977847703,1.0,0.9089293056383775,,0
2,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
2,1.2,0.25,12.0,Risk partition,0.002418157770246286,9.719646050416266,0.9068925838452306,3,0
2,1.2,0.25,12.0,TRAPS learned,0.0023622985769433556,9.787247991524477,0.9069433649300515,2,0
2,1.2,0.25,12.0,Oracle AMQ,0.002095241749045085,9.31035235105493,0.9071861438645045,1,0
2,1.2,0.25,12.0,Peppered tag,0.000244140625,1.0,0.9088689630681819,,0
2,1.2,0.25,12.0,Adaptive tag,0.00018402293518682592,1.0,0.9089236155134666,,0
3,1.2,0.25,12.0,Global Bloom,0.003134028105931708,8.0,0.9062417926309712,4,0
3,1.2,0.25,12.0,Risk partition,0.0025290216842461096,9.483474034268763,0.9067917984688671,3,0
3,1.2,0.25,12.0,TRAPS learned,0.0024691344801538485,9.690411733055377,0.9068462413816784,2,0
